prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
CXSO01,WGS,,ENV,human gut metagenome,PRJEB9169,SAMEA3491349,,isolation_source: ENVO:feces,2325037,131,0,No,0,0,0,No,,,2015-11-19T00:00:00Z,2015-11-19T00:00:00Z
CXSP01,WGS,,ENV,human gut metagenome,PRJEB9169,SAMEA3491350,,isolation_source: ENVO:feces,3213358,952,0,No,0,0,0,No,,,2015-11-19T00:00:00Z,2015-11-19T00:00:00Z
CXSQ01,WGS,,ENV,human gut metagenome,PRJEB9169,SAMEA3491352,,isolation_source: ENVO:feces,2888761,577,0,No,0,0,0,No,,,2015-11-19T00:00:00Z,2015-11-19T00:00:00Z
CXSR01,WGS,,ENV,human gut metagenome,PRJEB9169,SAMEA3491351,,isolation_source: ENVO:feces,3769691,5603,0,No,0,0,0,No,,,2015-11-19T00:00:00Z,2015-11-19T00:00:00Z
CXSS01,WGS,,ENV,human gut metagenome,PRJEB9169,SAMEA3491353,,isolation_source: ENVO:feces,5174631,3402,0,No,0,0,0,No,,,2015-11-19T00:00:00Z,2015-11-19T00:00:00Z
CXSV01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493493,,isolation_source: ENVO:feces,2403141,127,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXSW01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493473,,isolation_source: ENVO:feces,2281977,134,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXSX01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493476,,isolation_source: ENVO:feces,2311002,179,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXSY01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493499,,isolation_source: ENVO:feces,2393597,104,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXSZ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493462,,isolation_source: ENVO:feces,2309257,106,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTA01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493491,,isolation_source: ENVO:feces,2395777,148,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTB01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493479,,isolation_source: ENVO:feces,2301590,114,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTC01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493487,,isolation_source: ENVO:feces,2295727,161,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTD01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493501,,isolation_source: ENVO:feces,2277649,202,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTE01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493477,,isolation_source: ENVO:feces,2391423,124,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTF01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493469,,isolation_source: ENVO:feces,2316427,231,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTG01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493504,,isolation_source: ENVO:feces,2389404,243,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTH01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493463,,isolation_source: ENVO:feces,2311620,125,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTI01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493478,,isolation_source: ENVO:feces,2297716,188,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTJ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493481,,isolation_source: ENVO:feces,2396629,166,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTK01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493490,,isolation_source: ENVO:feces,2398722,160,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTL01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493488,,isolation_source: ENVO:feces,2386138,223,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTM01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493503,,isolation_source: ENVO:feces,2388555,229,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTN01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493483,,isolation_source: ENVO:feces,2385092,356,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTO01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493489,,isolation_source: ENVO:feces,2402798,371,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTP01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493497,,isolation_source: ENVO:feces,4610192,478,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTQ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493466,,isolation_source: ENVO:feces,2289220,551,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTR01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493457,,isolation_source: ENVO:feces,2243610,560,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTS01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493498,,isolation_source: ENVO:feces,2011737,819,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTT01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493470,,isolation_source: ENVO:feces,5650265,1089,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTU01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493471,,isolation_source: ENVO:feces,2214390,1183,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTV01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493472,,isolation_source: ENVO:feces,285196,833,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTW01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493474,,isolation_source: ENVO:feces,2255097,1043,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTX01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493480,,isolation_source: ENVO:feces,2644818,1472,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXTZ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493467,,isolation_source: ENVO:feces,2644840,1645,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUA01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493468,,isolation_source: ENVO:feces,5761052,1290,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUB01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493500,,isolation_source: ENVO:feces,2648529,1514,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUC01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493484,,isolation_source: ENVO:feces,2548058,2133,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUD01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493461,,isolation_source: ENVO:feces,1725794,2203,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUE01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493459,,isolation_source: ENVO:feces,2575558,1971,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUF01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493492,,isolation_source: ENVO:feces,1959584,2721,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUG01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493485,,isolation_source: ENVO:feces,2444003,2275,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUH01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493482,,isolation_source: ENVO:feces,2436298,2327,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUI01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493494,,isolation_source: ENVO:feces,2946728,3205,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUJ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493465,,isolation_source: ENVO:feces,923154,2502,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUK01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493458,,isolation_source: ENVO:feces,1772111,3397,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUL01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493496,,isolation_source: ENVO:feces,2015589,3451,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUM01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493486,,isolation_source: ENVO:feces,2140203,3098,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUN01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493495,,isolation_source: ENVO:feces,1632080,3380,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUO01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493475,,isolation_source: ENVO:feces,2072214,3596,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUP01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493464,,isolation_source: ENVO:feces,3686787,4385,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUQ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493460,,isolation_source: ENVO:feces,2944484,5081,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUR01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493505,,isolation_source: ENVO:feces,2311996,132,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUS01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493507,,isolation_source: ENVO:feces,2289488,108,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUT01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493502,,isolation_source: ENVO:feces,4594936,7499,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUU01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493508,,isolation_source: ENVO:feces,2388082,248,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUV01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493506,,isolation_source: ENVO:feces,2437949,617,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUW01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493510,,isolation_source: ENVO:feces,2312843,137,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUX01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493509,,isolation_source: ENVO:feces,2460928,425,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUY01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493512,,isolation_source: ENVO:feces,2367971,529,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXUZ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493515,,isolation_source: ENVO:feces,2281951,129,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVA01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493513,,isolation_source: ENVO:feces,2270695,863,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVB01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493517,,isolation_source: ENVO:feces,2389043,135,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVC01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493516,,isolation_source: ENVO:feces,2357578,331,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVD01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493514,,isolation_source: ENVO:feces,2362975,726,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVE01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493518,,isolation_source: ENVO:feces,2395661,146,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVF01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493519,,isolation_source: ENVO:feces,2386466,180,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVG01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493521,,isolation_source: ENVO:feces,2283509,507,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVH01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493511,,isolation_source: ENVO:feces,4175647,3933,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVI01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493520,,isolation_source: ENVO:feces,1933355,2506,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVJ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493524,,isolation_source: ENVO:feces,2234070,105,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVK01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493525,,isolation_source: ENVO:feces,2297135,115,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVL01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493526,,isolation_source: ENVO:feces,2328217,211,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVM01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493522,,isolation_source: ENVO:feces,1593755,3426,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVN01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493527,,isolation_source: ENVO:feces,2402017,124,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVO01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493530,,isolation_source: ENVO:feces,2365784,607,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVP01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493533,,isolation_source: ENVO:feces,2289129,278,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVQ01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493534,,isolation_source: ENVO:feces,2301443,247,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVR01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493531,,isolation_source: ENVO:feces,2314292,1247,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVS01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493523,,isolation_source: ENVO:feces,1579414,3528,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVT01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493528,,isolation_source: ENVO:feces,2508086,3027,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVU01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493537,,isolation_source: ENVO:feces,2384252,169,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVV01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493529,,isolation_source: ENVO:feces,1831254,3381,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVW01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493538,,isolation_source: ENVO:feces,2143046,1885,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVX01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493536,,isolation_source: ENVO:feces,1325269,3146,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CXVY01,WGS,,ENV,human gut metagenome,PRJEB9703,SAMEA3493535,,isolation_source: ENVO:feces,2458729,460,0,No,0,0,0,No,,,2016-12-20T00:00:00Z,2016-12-20T00:00:00Z
CYGL01,WGS,,ENV,human gut metagenome,PRJEB9818,SAMEA3497897,isolate: Pool,,48233587,17676,0,No,0,0,0,No,,,2016-01-13T00:00:00Z,2015-09-11T00:00:00Z
AEQT01,WGS,,ENV,human gut metagenome,PRJNA60717,SAMN02954256,,"host: Homo sapiens,isolation_source: fecal sample from premature female infant",13608872,1155,0,No,0,0,0,No,,,2014-08-12T00:00:00Z,2011-03-04T00:00:00Z
CAAADE01,WGS,,ENV,human gut metagenome,PRJEB29978,SAMEA3491351,,isolation_source: ENVO:feces,5054819,2171,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJL01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780031,,isolation_source: human gut,1716393,535,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJN01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779911,,isolation_source: human gut,5843415,856,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJO01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780038,,isolation_source: human gut,4698477,1830,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJP01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01883008,,isolation_source: human gut,4652563,1671,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJQ01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774302,,isolation_source: human gut,1667389,2186,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJR01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01795880,,isolation_source: human gut,11588812,3292,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJS01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773488,,isolation_source: human gut,7846319,2978,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJT01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780289,,isolation_source: human gut,5021248,4398,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJU01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779983,,isolation_source: human gut,9375980,1479,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJV01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780289,,isolation_source: human gut,5020598,4467,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJW01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780267,,isolation_source: human gut,8949343,2557,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJX01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780267,,isolation_source: human gut,9018998,2565,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJY01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773327,,isolation_source: human gut,14492192,7522,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAJZ01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779941,,isolation_source: human gut,4205314,1558,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKA01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01795811,,isolation_source: human gut,7598556,3098,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKB01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773358,,isolation_source: human gut,3224429,2941,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKC01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01795811,,isolation_source: human gut,7566173,3080,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKD01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773327,,isolation_source: human gut,14548888,7564,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKE01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779971,,isolation_source: human gut,5881363,1333,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKF01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773469,,isolation_source: human gut,9143790,3060,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKG01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01883006,,isolation_source: human gut,6019663,1005,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKH01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779982,,isolation_source: human gut,16719228,8361,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKI01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779911,,isolation_source: human gut,5818809,822,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKJ01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779863,,isolation_source: human gut,6393620,3502,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKK01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779959,,isolation_source: human gut,13324840,5245,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKL01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774050,,isolation_source: human gut,4248406,4446,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKM01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774279,,isolation_source: human gut,10061718,4843,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKN01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774085,,isolation_source: human gut,11243498,3644,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKO01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774302,,isolation_source: human gut,1533169,2003,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKP01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779959,,isolation_source: human gut,13304909,5314,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKQ01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780289,,isolation_source: human gut,5024794,4418,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKR01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779979,,isolation_source: human gut,4738500,1604,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKS01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779978,,isolation_source: human gut,7168991,2961,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKT01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01795811,,isolation_source: human gut,7614760,2875,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKU01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773327,,isolation_source: human gut,14465256,7514,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKV01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774315,,isolation_source: human gut,5707225,3315,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKW01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774085,,isolation_source: human gut,11121055,3631,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKX01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01773496,,isolation_source: human gut,9069233,3360,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKY01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774038,,isolation_source: human gut,4156047,2436,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAAKZ01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01774288,,isolation_source: human gut,3971867,3841,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAALA01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01780289,,isolation_source: human gut,5232282,4329,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
CAAALB01,WGS,,ENV,human gut metagenome,PRJEB22528,SAMN01779911,,isolation_source: human gut,5848855,853,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
