prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JAHUOB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664299,strain: FJ-H13A,"host: Homo sapiens,isolation_source: stomach",1679315,45,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664298,strain: FJ-H137B,"host: Homo sapiens,isolation_source: stomach",1643631,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664296,strain: FJ-H132A,"host: Homo sapiens,isolation_source: stomach",1708998,75,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664295,strain: FJ-H125A,"host: Homo sapiens,isolation_source: stomach",1627768,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664294,strain: FJ-H122A,"host: Homo sapiens,isolation_source: stomach",1628000,42,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664293,strain: FJ-H107A,"host: Homo sapiens,isolation_source: stomach",1641468,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664292,strain: FJ-H105B,"host: Homo sapiens,isolation_source: stomach",1607800,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664291,strain: FJ-H105A,"host: Homo sapiens,isolation_source: stomach",1615809,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664290,strain: FJ-G695A,"host: Homo sapiens,isolation_source: stomach",1642146,39,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664289,strain: FJ-F74B,"host: Homo sapiens,isolation_source: stomach",1717142,88,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664288,strain: FJ-F65B,"host: Homo sapiens,isolation_source: stomach",1660912,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664287,strain: FJ-F39A,"host: Homo sapiens,isolation_source: stomach",1586008,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUON01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664286,strain: FJ-F329A,"host: Homo sapiens,isolation_source: stomach",1679385,67,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664285,strain: FJ-F315A,"host: Homo sapiens,isolation_source: stomach",1584492,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664284,strain: FJ-F304B,"host: Homo sapiens,isolation_source: stomach",1646211,26,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664283,strain: FJ-F281A,"host: Homo sapiens,isolation_source: stomach",1672790,40,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664282,strain: FJ-F262B,"host: Homo sapiens,isolation_source: stomach",1560304,27,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664281,strain: FJ-F262A,"host: Homo sapiens,isolation_source: stomach",1561471,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664280,strain: FJ-F227B,"host: Homo sapiens,isolation_source: stomach",1623617,38,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664279,strain: FJ-F223B,"host: Homo sapiens,isolation_source: stomach",1627704,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664278,strain: FJ-F222A,"host: Homo sapiens,isolation_source: stomach",1562081,25,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664277,strain: FJ-F176A,"host: Homo sapiens,isolation_source: stomach",1681244,52,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664276,strain: FJ-F12A,"host: Homo sapiens,isolation_source: stomach",1669206,44,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664275,strain: FJ-F11A,"host: Homo sapiens,isolation_source: stomach",1649174,43,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664274,strain: FJ-F114A,"host: Homo sapiens,isolation_source: stomach",1627960,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664273,strain: FJ-E555A,"host: Homo sapiens,isolation_source: stomach",1564702,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664272,strain: FJ-E330B,"host: Homo sapiens,isolation_source: stomach",1569821,26,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664271,strain: FJ-E2B,"host: Homo sapiens,isolation_source: stomach",1700499,53,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664270,strain: FJ-C97A,"host: Homo sapiens,isolation_source: stomach",1699141,51,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664269,strain: FJ-C124A,"host: Homo sapiens,isolation_source: stomach",1579232,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664268,strain: FJ-B71A,"host: Homo sapiens,isolation_source: stomach",1575273,26,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664267,strain: FJ-B57A,"host: Homo sapiens,isolation_source: stomach",1591715,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664266,strain: FJ-B56A,"host: Homo sapiens,isolation_source: stomach",1650731,54,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664265,strain: FJ-B42A,"host: Homo sapiens,isolation_source: stomach",1569595,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664264,strain: FJ-B17A,"host: Homo sapiens,isolation_source: stomach",1621132,60,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664263,strain: FJ-B15A,"host: Homo sapiens,isolation_source: stomach",1598002,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664262,strain: FJ-B13A,"host: Homo sapiens,isolation_source: stomach",1616777,23,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664261,strain: FJ-B0001A,"host: Homo sapiens,isolation_source: stomach",1640079,51,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664260,strain: FJ-A555A,"host: Homo sapiens,isolation_source: stomach",1638634,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664259,strain: FJ-A516A,"host: Homo sapiens,isolation_source: stomach",1695714,45,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664258,strain: FJ-A4A,"host: Homo sapiens,isolation_source: stomach",1661295,45,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664257,strain: FJ-A444B,"host: Homo sapiens,isolation_source: stomach",1598749,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664256,strain: FJ-A259A,"host: Homo sapiens,isolation_source: stomach",1682046,74,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664255,strain: FJ-A252A,"host: Homo sapiens,isolation_source: stomach",1655304,36,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664253,strain: FJ-A153A,"host: Homo sapiens,isolation_source: stomach",1602446,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664252,strain: FJ-A129B,"host: Homo sapiens,isolation_source: stomach",1602419,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664251,strain: BJXHWU,"host: Homo sapiens,isolation_source: stomach",1602337,17,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664250,strain: BJWJ17,"host: Homo sapiens,isolation_source: stomach",1619923,9,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664249,strain: BJWJ16,"host: Homo sapiens,isolation_source: stomach",1636658,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUPY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664248,strain: BJWJ10,"host: Homo sapiens,isolation_source: stomach",1595838,20,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHWFQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664476,strain: YN-P1291,"host: Homo sapiens,isolation_source: stomach",1607179,30,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664464,strain: YN-M1575,"host: Homo sapiens,isolation_source: stomach",1588731,39,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664435,strain: oi13-330,"host: Homo sapiens,isolation_source: stomach",1574333,48,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664433,strain: oi11-138,"host: Homo sapiens,isolation_source: stomach",1593350,44,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664431,strain: oi10-456,"host: Homo sapiens,isolation_source: stomach",1535754,70,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664424,strain: oi09-294,"host: Homo sapiens,isolation_source: stomach",1602626,46,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664375,strain: NM160,"host: Homo sapiens,isolation_source: stomach",1540863,30,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664326,strain: FJ-H85A,"host: Homo sapiens,isolation_source: stomach",1711352,77,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664322,strain: FJ-H59A,"host: Homo sapiens,isolation_source: stomach",1668739,83,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWFZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664317,strain: FJ-H421B,"host: Homo sapiens,isolation_source: stomach",1703322,55,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWGA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664309,strain: FJ-H239A,"host: Homo sapiens,isolation_source: stomach",1668310,99,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWGB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664307,strain: FJ-H213B,"host: Homo sapiens,isolation_source: stomach",1705758,108,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWGC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664297,strain: FJ-H134B,"host: Homo sapiens,isolation_source: stomach",1624225,30,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
JAHWGD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664254,strain: FJ-A155A,"host: Homo sapiens,isolation_source: stomach",1657730,47,0,No,0,0,0,No,,,2021-07-21T00:00:00Z,2021-07-21T00:00:00Z
NZ_VEXR01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011851,strain: KH0210,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXR01000001-NZ_VEXR01000049,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXS01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011850,strain: KH0207,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXS01000001-NZ_VEXS01000054,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXT01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011849,strain: KH0198,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXT01000001-NZ_VEXT01000099,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXU01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011848,strain: KH0191,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXU01000001-NZ_VEXU01000030,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXV01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011847,strain: KH0182,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXV01000001-NZ_VEXV01000044,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXW01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011846,strain: KH0178,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXW01000001-NZ_VEXW01000045,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXX01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011845,strain: KH0176,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXX01000001-NZ_VEXX01000061,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXY01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011844,strain: KH0175,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXY01000001-NZ_VEXY01000037,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEXZ01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011843,strain: KH0173,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEXZ01000001-NZ_VEXZ01000028,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYA01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011842,strain: KH0172,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYA01000001-NZ_VEYA01000040,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYB01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011841,strain: KH0167,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYB01000001-NZ_VEYB01000042,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYC01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011840,strain: KH0165,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYC01000001-NZ_VEYC01000042,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYD01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011839,strain: KH0161,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYD01000001-NZ_VEYD01000074,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYE01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011838,strain: KH0159,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYE01000001-NZ_VEYE01000040,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYF01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011837,strain: KH0158,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYF01000001-NZ_VEYF01000030,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYG01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011836,strain: KH0156,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYG01000001-NZ_VEYG01000032,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYH01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011835,strain: KH0153,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYH01000001-NZ_VEYH01000033,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYI01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011834,strain: KH0149,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYI01000001-NZ_VEYI01000023,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYJ01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011833,strain: KH0148,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYJ01000001-NZ_VEYJ01000042,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYK01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011832,strain: KH0143,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYK01000001-NZ_VEYK01000059,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYL01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011831,strain: KH0141,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYL01000001-NZ_VEYL01000036,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYM01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011830,strain: KH0129,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYM01000001-NZ_VEYM01000048,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYN01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011829,strain: KH0127,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYN01000001-NZ_VEYN01000025,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYO01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011828,strain: KH0126,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYO01000001-NZ_VEYO01000049,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYP01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011827,strain: KH0125,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYP01000001-NZ_VEYP01000051,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYQ01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011826,strain: KH0122,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYQ01000001-NZ_VEYQ01000055,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYR01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011825,strain: KH0120,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYR01000001-NZ_VEYR01000051,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYS01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011824,strain: KH0119,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYS01000001-NZ_VEYS01000043,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYT01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011823,strain: KH0113,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYT01000001-NZ_VEYT01000032,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYU01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011822,strain: KH0110,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYU01000001-NZ_VEYU01000033,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYV01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011821,strain: KH0106,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYV01000001-NZ_VEYV01000042,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYW01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011820,strain: KH0097,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYW01000001-NZ_VEYW01000049,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYX01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011819,strain: KH0095,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYX01000001-NZ_VEYX01000042,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYY01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011818,strain: KH0092,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYY01000001-NZ_VEYY01000045,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEYZ01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011817,strain: KH0086,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEYZ01000001-NZ_VEYZ01000041,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEZA01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011816,strain: KH0075,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEZA01000001-NZ_VEZA01000053,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEZB01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011815,strain: KH0072,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEZB01000001-NZ_VEZB01000036,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEZC01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011814,strain: KH0071,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEZC01000001-NZ_VEZC01000040,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEZD01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011813,strain: KH0070,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEZD01000001-NZ_VEZD01000032,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
NZ_VEZE01,WGS,,BCT,Helicobacter pylori,PRJNA224116,SAMN12011812,strain: KH0066,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,0,0,0,No,NZ_VEZE01000001-NZ_VEZE01000046,,2021-02-08T00:00:00Z,2019-06-28T00:00:00Z
